id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD025858,CLI02753,P024,31/03/2023,1,799,LIVRE,tangier,PayPal,LIV008,2023-04-06
CMD047161,CLI02089,P018,24/11/2023,1,1799,KO,Casablanca,Apple Pay,LIV003,2023-11-29
CMD043104,CLI04633,P009,2023-06-06,1,13999,livre,Marrakech,Wafacash,LIV007,2023-06-15
CMD019025,CLI03403,P021,12/01/2023,1,799,livre,Taza,Carte bancaire,LIV002,2023-01-18
CMD049365,CLI01725,P013,2024-06-30,2,5499,en_cours,Fès,Google Pay,LIV002,2024-07-09
CMD044368,CLI03641,P017,01/12/2023,2,2199,KO,Tanger,Western Union,LIV013,2023-12-09
CMD029000,CLI03355,P002,2022-04-22,2,9499,livré,Tanger,Western Union,,2022-04-25
CMD018189,CLI04956,P014,2024-10-05,1,0,DONE,Casablanca,Apple Pay,LIV007,2024-10-14
CMD001231,CLI02876,P019,22/02/2022,1,1299,DONE,Casablanca,Google Pay,LIV010,2022-02-27
CMD003229,CLI04589,P049,2023-09-24,1,79,LIVRE,Fès,PayPal,LIV001,2023-10-03
CMD039452,CLI01348,P016,Mar 04 2022,1,4299,en_cours,eljadida,Wafacash,LIV003,2022-03-13
CMD000978,CLI04189,P018,2022-12-06,1,1799,DONE,Tanger,Carte bancaire,,2022-12-13
CMD037891,CLI01667,P030,2024-05-20,1,899,LIVRE,Marrakech,Apple Pay,LIV004,2024-05-21
CMD045077,CLI04271,P050,22/10/2024,2,22,livre,Tanger,PayPal,LIV004,2024-10-28
CMD047946,CLI01167,P030,Apr 28 2024,1,899,retourne,Tanger,Apple Pay,LIV001,2024-05-06
CMD044381,CLI02535,P005,Oct 27 2022,2,2799,en_cours,casa,Cash à la livraison,LIV011,2022-10-31
CMD028407,CLI02388,P018,May 08 2023,1,1799,DONE,Rabat,Virement bancaire,LIV004,2023-05-14
CMD048235,CLI01221,P033,10/03/2024,1,1499,annule,Tanger,PayPal,LIV004,2024-03-18
CMD041882,CLI03239,P004,2024-01-13,2,3999,livre,Tanger,Carte bancaire,LIV014,2024-01-19
CMD044961,CLI00033,P028,27/08/2024,1,599,LIVRE,Tétouan,Google Pay,LIV014,2024-09-05
CMD009243,CLI02038,P030,2022-11-04,2,899,KO,Marrakech,Western Union,LIV014,2022-11-12
CMD041653,CLI00797,P010,2023-04-27,1,6499,LIVRE,Casablanca,Apple Pay,LIV014,2023-05-07
CMD037288,CLI02715,P013,18/06/2024,1,5499,en_cours,Tanger,PayPal,LIV014,2024-06-28
CMD043786,CLI03147,P018,2023-11-01,2,1799,annule,Rabat,Virement bancaire,LIV015,2023-11-02
CMD029096,CLI03220,P007,13/07/2024,1,2299,DONE,El Jadida,Virement bancaire,LIV004,2024-07-22
CMD026537,CLI03372,P011,2023-05-15,3,5999,livré,Fès,Cash à la livraison,LIV009,2023-05-17
CMD000593,CLI00903,P035,2024-02-15,1,699,livré,Marrakech,Google Pay,LIV010,2024-02-19
CMD037720,CLI02115,P037,Oct 22 2024,1,249,OK,Casablanca,Google Pay,LIV003,2024-10-27
CMD023602,CLI02903,P014,2022-11-11,1,8999,livré,Tanger,PayPal,LIV009,2022-11-20
CMD047829,CLI01256,P047,Apr 04 2023,1,29,retourne,Tanger,Virement bancaire,LIV001,2023-04-09
CMD024800,CLI04078,P041,2023-12-07,1,89,LIVRE,marrakech,Virement bancaire,LIV002,2023-12-15
CMD045755,CLI02311,P008,11/07/2022,1,1299,en_cours,Casablanca,Western Union,LIV003,2022-07-16
CMD007650,CLI01564,P036,Jan 14 2023,4,899,livré,Casablanca,Virement bancaire,LIV005,2023-01-23
CMD010580,CLI00313,P049,22/06/2022,3,79,livre,Safi,Apple Pay,LIV002,2022-07-02
CMD031060,CLI01373,P046,2022-06-28,1,35,livré,AGADIR,Apple Pay,LIV001,2022-07-02
CMD005807,CLI04037,P038,Jan 16 2022,2,299,LIVRE,Kenitra,Wafacash,LIV001,2022-01-22
CMD041079,CLI02263,P024,2024-12-07,1,799,en_cours,Fès,Wafacash,LIV015,2024-12-12
CMD029344,CLI03489,P006,Sep 07 2024,1,3499,en_cours,Béni Mellal,Virement bancaire,LIV007,2024-09-11
CMD006964,CLI01122,P047,11/01/2022,1,29,DONE,Fès,Cash à la livraison,LIV013,2022-01-20
CMD010431,CLI03553,P009,Apr 23 2023,1,13999,livre,Rabat,Wafacash,LIV003,2023-04-29
CMD009599,CLI02947,P014,2022-08-16,1,8999,OK,Agadir,PayPal,LIV005,2022-08-18
CMD035009,CLI00138,P016,03/01/2023,1,4299,OK,mkch,Google Pay,LIV011,2023-01-11
CMD031173,CLI00273,P020,Sep 02 2024,1,2899,LIVRE,Agadir,Virement bancaire,LIV006,2024-09-11
CMD015673,CLI00363,P016,01/03/2024,5,0,LIVRE,Casablanca,Carte bancaire,,2024-03-07
CMD016755,CLI04383,P035,23/05/2023,2,699,retourné,Tanger,Cash à la livraison,LIV012,2023-05-25
CMD003244,CLI03414,P034,Sep 02 2024,0,599,retourne,Casablanca,Apple Pay,LIV008,2024-09-05
CMD028406,CLI04149,P031,10/06/2023,2,349,retourné,Tétouan,Wafacash,LIV012,2023-06-20
CMD001623,CLI04963,P045,04/04/2023,2,49,retourné,Tanger,Apple Pay,LIV007,2023-04-05
CMD017883,CLI03735,P024,25/10/2022,1,799,livré,Kenitra,Virement bancaire,LIV013,2022-11-03
CMD020898,CLI02028,P018,2022-06-29,-1,1799,livré,Marrakech,Wafacash,LIV013,2022-07-06
CMD010074,CLI03634,P007,Mar 10 2023,1,2299,annule,Oujda,Virement bancaire,LIV002,2023-03-11
CMD045252,CLI03058,P044,May 27 2024,2,89,LIVRE,Tanger,Google Pay,LIV003,2024-06-02
CMD044142,CLI02111,P012,2024-02-21,1,7999,retourne,Tanger,Apple Pay,LIV013,2024-02-25
CMD041874,CLI01232,P015,Sep 04 2023,4,14999,livre,Rabat,Wafacash,LIV012,2023-09-12
CMD014734,CLI00643,P040,Dec 26 2024,2,149,OK,Tanger,Western Union,LIV014,2024-12-27
CMD025200,CLI01726,P040,08/02/2023,1,149,LIVRE,Casablanca,Carte bancaire,LIV009,2023-02-17
CMD023515,CLI04178,P045,30/10/2023,1,49,livre,Rabat,Cash à la livraison,,2023-11-04
CMD008097,CLI01121,P033,2024-12-22,2,1499,annule,Casablanca,Virement bancaire,LIV011,2024-12-28
CMD025603,CLI04266,P028,21/08/2024,2,0,livré,Tanger,Wafacash,LIV009,2024-08-27
CMD034445,CLI01604,P001,06/04/2022,1,0,en_cours,Agadir,Apple Pay,LIV012,2022-04-14
CMD041726,CLI01416,P007,Jun 21 2022,2,2299,annule,Tanger,Google Pay,LIV010,2022-06-28
CMD030555,CLI00737,P015,2024-07-21,1,14999,livre,Marrakech,Carte bancaire,LIV015,2024-07-25
CMD007951,CLI04068,P024,2024-08-28,4,799,LIVRE,Tanger,Carte bancaire,LIV002,2024-09-02
CMD049668,CLI02005,P013,2023-12-14,1,5499,livre,Tanger,Virement bancaire,LIV012,2023-12-17
CMD018515,CLI01139,P034,2024-03-12,1,599,livré,Casablanca,PayPal,LIV005,2024-03-21
CMD003968,CLI03681,P043,Dec 31 2022,1,59,OK,Tanger,Western Union,LIV015,2023-01-07
CMD034760,CLI03891,P027,Apr 21 2024,2,699,annulé,agadir,Virement bancaire,LIV012,2024-04-27
CMD034492,CLI02959,P010,2024-03-10,1,0,annule,Rabat,Google Pay,LIV011,2024-03-14
CMD005858,CLI03634,P019,Jul 04 2024,1,1299,livré,Taza,Western Union,LIV014,2024-07-06
CMD008080,CLI02354,P009,May 28 2024,1,13999,retourne,Tanger,Western Union,,2024-05-30
CMD047400,CLI00004,P034,11/03/2022,1,599,DONE,Casablanca,Wafacash,LIV006,2022-03-17
CMD048147,CLI02846,P019,2023-12-25,1,1299,livré,Béni Mellal,Google Pay,LIV011,2023-12-31
CMD002077,CLI02015,P001,28/07/2024,1,12999,livre,Agadir,Carte bancaire,LIV015,2024-07-30
CMD023558,CLI01719,P012,09/04/2023,3,7999,DONE,TANGER,Wafacash,LIV015,2023-04-13
CMD033034,CLI03468,P018,04/11/2022,2,1799,OK,Tanger,Google Pay,LIV012,2022-11-06
CMD046007,CLI01143,P016,May 25 2022,2,4299,livré,Meknès,Western Union,LIV003,2022-06-03
CMD004997,CLI04537,P009,17/10/2023,1,13999,annule,Marrakech,Wafacash,LIV004,2023-10-24
CMD039886,CLI03955,P005,Dec 13 2023,1,2799,livre,Rabat,Carte bancaire,LIV014,2023-12-17
CMD018641,CLI03428,P023,13/05/2024,2,1299,livré,dar beida,Western Union,LIV010,2024-05-23
CMD019243,CLI04383,P013,29/11/2023,3,5499,DONE,Casablanca,Virement bancaire,LIV012,2023-12-01
CMD020006,CLI04504,P035,2022-05-01,2,699,livre,Fès,Cash à la livraison,LIV015,2022-05-07
CMD017465,CLI03917,P004,24/09/2023,1,3999,annulé,Tanger,PayPal,LIV001,2023-10-03
CMD029481,CLI02146,P016,24/04/2024,1,4299,livre,Marrakech,Virement bancaire,LIV010,2024-04-25
CMD007209,CLI02294,P010,25/05/2024,2,6499,DONE,Safi,Carte bancaire,LIV001,2024-05-27
CMD032156,CLI03248,P031,Jun 08 2022,1,349,annule,Casablanca,PayPal,LIV014,2022-06-17
CMD017715,CLI04756,P041,19/04/2022,1,89,LIVRE,Fès,PayPal,LIV005,2022-04-23
CMD013456,CLI00531,P025,19/07/2022,1,499,retourne,Casablanca,PayPal,LIV012,2022-07-23
CMD024151,CLI03042,P030,Feb 07 2022,3,899,annulé,Tanger,Western Union,LIV014,2022-02-08
CMD045254,CLI02240,P035,Apr 06 2022,2,699,LIVRE,Casablanca,Google Pay,LIV006,2022-04-08
CMD008906,CLI04449,P019,2024-04-12,2,1299,OK,Fès,Western Union,,2024-04-13
CMD002377,CLI03512,P048,29/04/2022,1,69,livré,Casablanca,Wafacash,LIV012,2022-04-30
CMD034456,CLI03038,P001,2023-11-18,1,12999,livré,tanja,Apple Pay,LIV005,2023-11-23
CMD026147,CLI03821,P016,Sep 12 2024,2,4299,livré,Tanger,Western Union,LIV009,2024-09-17
CMD022804,CLI02158,P017,Jun 24 2024,2,2199,en_cours,Tanger,Carte bancaire,LIV006,2024-07-02
CMD044439,CLI02345,P049,Jul 14 2023,2,79,livré,tng,Apple Pay,LIV013,2023-07-24
CMD047915,CLI01564,P022,2023-11-01,1,349,DONE,Tanger,Wafacash,LIV003,2023-11-06
CMD000156,CLI04490,P028,17/11/2024,1,599,DONE,Casablanca,Wafacash,LIV005,2024-11-24
CMD008315,CLI03760,P005,10/12/2024,1,2799,livre,Fès,Virement bancaire,LIV005,2024-12-11
CMD000518,CLI02570,P043,Sep 12 2023,1,59,LIVRE,Béni Mellal,Wafacash,LIV006,2023-09-19
CMD016002,CLI01808,P036,May 22 2022,2,899,livré,Kenitra,Virement bancaire,LIV008,2022-05-30
CMD002373,CLI04161,P018,2023-09-04,2,1799,LIVRE,Kenitra,Wafacash,LIV011,2023-09-09
CMD041611,CLI02543,P015,Nov 21 2024,2,14999,annulé,tangier,Apple Pay,LIV008,2024-11-22
CMD025725,CLI00017,P020,03/05/2022,1,2899,livré,Tanger,Western Union,LIV011,2022-05-13
CMD024323,CLI04068,P011,Jan 12 2023,1,5999,DONE,Tanger,Wafacash,LIV004,2023-01-14
CMD000474,CLI02021,P024,11/08/2024,1,799,livré,Rabat,Cash à la livraison,LIV006,2024-08-19
CMD009418,CLI00621,P003,18/10/2024,1,11999,livré,Tanger,Cash à la livraison,LIV015,2024-10-23
CMD041062,CLI00738,P036,Dec 03 2023,2,899,LIVRE,Tanger,Google Pay,,2023-12-08
CMD031756,CLI03267,P016,2024-07-12,4,4299,livré,Marrakech,Apple Pay,LIV009,2024-07-19
CMD018062,CLI01455,P024,2024-01-26,3,799,en_cours,KENITRA,Carte bancaire,LIV015,2024-02-03
CMD014473,CLI03029,P034,Oct 11 2022,1,599,OK,Tanger,Cash à la livraison,LIV003,2022-10-13
CMD013160,CLI01737,P019,25/08/2023,4,1299,livre,Tanger,PayPal,LIV012,2023-09-01
CMD043691,CLI02678,P039,Nov 27 2024,2,189,en_cours,Rabat,Cash à la livraison,,2024-11-30
CMD041434,CLI02993,P012,Sep 16 2024,1,7999,livré,Tanger,Google Pay,LIV001,2024-09-23
CMD014994,CLI03069,P028,01/06/2022,1,599,OK,Nador,Western Union,LIV013,2022-06-09
CMD028973,CLI00356,P020,2022-08-23,1,0,livré,Fès,PayPal,LIV011,2022-08-30
CMD012232,CLI02694,P002,2024-02-17,1,9499,OK,Fès,Apple Pay,LIV012,2024-02-22
CMD020998,CLI02441,P015,2024-04-29,1,14999,livré,Marrakech,Google Pay,LIV012,2024-05-01
CMD047571,CLI04892,P015,2022-11-28,2,14999,livré,Meknès,Google Pay,LIV001,2022-12-03
CMD013325,CLI01336,P037,Apr 23 2024,-2,249,KO,Casablanca,Western Union,LIV006,2024-05-03
CMD029198,CLI00252,P023,2024-06-25,1,1299,DONE,Tanger,Wafacash,,2024-06-30
CMD013945,CLI03223,P006,May 02 2022,1,3499,LIVRE,Casablanca,Wafacash,LIV001,2022-05-12
CMD042115,CLI03642,P018,16/10/2022,1,1799,retourne,Marrakech,PayPal,LIV010,2022-10-17
CMD025585,CLI03304,P019,Nov 01 2023,1,1299,KO,Agadir,Apple Pay,LIV013,2023-11-03
CMD009759,CLI04892,P032,2024-10-28,1,1299,LIVRE,Tanger,Apple Pay,,2024-11-07
CMD035652,CLI04274,P018,05/05/2022,1,1799,livré,tng,Western Union,LIV008,2022-05-11
CMD030912,CLI01223,P029,20/02/2022,1,899,DONE,safi,Google Pay,LIV006,2022-02-26
CMD045604,CLI04513,P017,01/10/2023,1,2199,annulé,fez,Virement bancaire,LIV008,2023-10-04
CMD001620,CLI04550,P019,2023-01-31,1,1299,livre,Fès,Western Union,LIV014,2023-02-07
CMD019011,CLI03408,P003,May 18 2022,1,11999,KO,Tanger,Western Union,LIV005,2022-05-26
CMD022333,CLI02342,P041,28/10/2022,3,89,DONE,Rabat,Cash à la livraison,LIV015,2022-11-03
CMD036566,CLI04333,P006,07/09/2023,1,3499,livre,marrakech,Google Pay,LIV014,2023-09-11
CMD010322,CLI03613,P013,Aug 26 2024,1,5499,livre,Tanger,Wafacash,LIV008,2024-08-29
CMD046614,CLI04323,P026,2022-03-03,1,1499,livré,Marrakech,Wafacash,LIV002,2022-03-06
CMD025574,CLI00057,P012,2022-04-11,4,7999,livré,Meknès,Cash à la livraison,LIV013,2022-04-20
CMD038329,CLI02990,P022,2022-05-13,5,349,livre,Tanger,Western Union,LIV011,2022-05-16
CMD022737,CLI01042,P030,2022-06-23,2,899,LIVRE,Agadir,Virement bancaire,LIV005,2022-06-24
CMD042642,CLI01251,P004,Nov 29 2022,1,3999,livré,Rabat,Apple Pay,LIV011,2022-12-09
CMD015325,CLI00396,P019,21/10/2022,1,1299,annule,Casablanca,Apple Pay,LIV013,2022-10-28
CMD042812,CLI00392,P017,2022-05-22,1,2199,OK,Casablanca,Apple Pay,LIV011,2022-05-31
CMD039879,CLI04946,P042,Aug 12 2024,1,129,livré,Taza,Western Union,LIV008,2024-08-20
CMD002073,CLI03480,P014,2022-05-27,1,8999,LIVRE,Tanger,Carte bancaire,,2022-06-06
CMD039999,CLI03845,P030,16/11/2023,1,899,DONE,Béni Mellal,Carte bancaire,,2023-11-24
CMD019847,CLI03296,P009,2023-04-10,2,13999,livre,Casablanca,Western Union,LIV003,2023-04-15
CMD019639,CLI04344,P002,13/12/2023,1,9499,annule,Taza,Cash à la livraison,,2023-12-21
CMD048408,CLI01901,P003,26/03/2022,1,11999,en_cours,Tétouan,Cash à la livraison,LIV002,2022-03-31
CMD035436,CLI04609,P009,2022-02-20,1,13999,OK,Tanger,Cash à la livraison,LIV009,2022-03-02
CMD023241,CLI02692,P028,Jul 10 2022,1,599,livre,Rabat,Google Pay,LIV011,2022-07-12
CMD043689,CLI03491,P006,2024-01-23,2,3499,DONE,Tanger,Google Pay,LIV015,2024-01-27
CMD040645,CLI01774,P032,2023-05-08,1,1299,DONE,marrakech,Apple Pay,LIV015,2023-05-12
CMD005667,CLI04972,P042,Apr 01 2022,2,129,livre,Tanger,Wafacash,LIV001,2022-04-06
CMD048510,CLI04683,P028,Jun 01 2022,2,599,livre,Rabat,Cash à la livraison,,2022-06-08
CMD046216,CLI00054,P016,Jun 12 2024,2,4299,DONE,Tanger,Wafacash,LIV013,2024-06-13
CMD019605,CLI02569,P008,2023-10-24,2,1299,KO,Tanger,Google Pay,LIV004,2023-10-25
CMD034036,CLI00263,P031,2023-05-27,3,349,en_cours,Casablanca,Carte bancaire,LIV009,2023-05-31
CMD001082,CLI01454,P009,2024-03-31,1,13999,DONE,Agadir,Virement bancaire,LIV001,2024-04-10
CMD023442,CLI00318,P024,23/02/2024,5,799,DONE,Fès,Cash à la livraison,LIV005,2024-03-02
CMD049481,CLI01485,P022,25/01/2023,1,349,livre,tanja,Carte bancaire,LIV010,2023-02-02
CMD047234,CLI01959,P039,2022-03-17,-2,189,LIVRE,Tanger,Google Pay,LIV006,2022-03-21
CMD030586,CLI00553,P037,27/01/2023,2,249,livré,Tnja,Western Union,LIV007,2023-01-31
CMD014719,CLI00839,P013,May 31 2023,1,5499,LIVRE,Tanger,Virement bancaire,LIV011,2023-06-06
CMD037840,CLI02576,P011,Apr 04 2023,4,5999,livré,dar beida,Google Pay,LIV010,2023-04-05
CMD045037,CLI02428,P002,2023-01-11,1,0,livre,Meknès,Western Union,LIV014,2023-01-14
CMD035061,CLI04866,P003,Dec 11 2024,3,11999,KO,fès,Cash à la livraison,LIV013,2024-12-18
CMD046352,CLI02039,P012,2024-01-30,-1,7999,DONE,Fès,Virement bancaire,LIV007,2024-02-07
CMD011474,CLI02468,P006,Oct 03 2024,1,3499,livre,casablanca,Wafacash,LIV007,2024-10-04
CMD047220,CLI03006,P025,Feb 14 2023,1,499,LIVRE,Meknès,Virement bancaire,LIV004,2023-02-15
CMD010782,CLI00658,P044,May 02 2022,2,89,en_cours,Agadir,Google Pay,LIV005,2022-05-09
CMD028087,CLI02067,P022,20/10/2024,1,349,livré,Tanger,Apple Pay,LIV002,2024-10-23
CMD030478,CLI04097,P044,08/12/2023,1,89,en_cours,Tanger,Cash à la livraison,LIV011,2023-12-17
CMD042743,CLI02278,P004,Jun 25 2022,1,3999,LIVRE,Fès,Carte bancaire,LIV005,2022-06-30
CMD020232,CLI01958,P043,Jun 17 2024,1,59,LIVRE,Marrakech,Western Union,LIV005,2024-06-22
CMD045957,CLI01126,P031,Jul 18 2024,1,349,OK,Tanger,Google Pay,LIV015,2024-07-26
CMD006504,CLI04634,P015,15/07/2023,4,14999,livre,MARRAKECH,Virement bancaire,LIV010,2023-07-25
CMD044021,CLI01196,P023,11/01/2023,1,1299,livré,Tanger,Apple Pay,LIV013,2023-01-19
CMD000210,CLI03453,P015,2023-09-01,1,14999,OK,Tanger,PayPal,LIV001,2023-09-11
CMD033584,CLI03479,P020,Nov 20 2023,1,2899,livré,Casablanca,Google Pay,LIV007,2023-11-25
CMD045155,CLI02592,P033,2023-05-02,5,1499,OK,Casablanca,Virement bancaire,LIV003,2023-05-07
CMD023271,CLI01271,P037,2023-02-01,3,249,retourne,Kenitra,Apple Pay,LIV012,2023-02-08
CMD049762,CLI02514,P008,22/01/2023,1,1299,OK,Tanger,Wafacash,LIV002,2023-01-30
CMD035664,CLI03430,P010,2023-10-11,0,6499,annule,Fès,Wafacash,LIV006,2023-10-16
CMD033765,CLI03823,P021,14/03/2024,2,799,LIVRE,Casablanca,Cash à la livraison,LIV014,2024-03-24
CMD048414,CLI03867,P010,28/10/2022,1,6499,DONE,Tanger,Apple Pay,LIV014,2022-11-01
CMD001068,CLI03295,P011,Jul 10 2024,1,5999,annulé,Tanger,Apple Pay,LIV012,2024-07-15
CMD049833,CLI01255,P028,Mar 10 2024,1,599,DONE,Tanger,Google Pay,LIV005,2024-03-19
CMD019216,CLI04681,P006,30/04/2022,1,3499,DONE,Agadir,Cash à la livraison,LIV005,2022-05-10
CMD017372,CLI04183,P005,Jul 07 2023,1,2799,DONE,Casablanca,Apple Pay,LIV009,2023-07-12
CMD037490,CLI01779,P025,2022-01-16,5,499,LIVRE,Nador,PayPal,LIV006,2022-01-17
CMD027558,CLI03986,P032,08/01/2022,2,1299,livré,Marrakech,Apple Pay,LIV005,2022-01-17
CMD022544,CLI02530,P005,2024-07-05,1,2799,DONE,RABAT,PayPal,,2024-07-11
CMD042262,CLI03748,P013,2024-03-13,1,5499,annulé,Tanger,Wafacash,LIV001,2024-03-20
CMD011860,CLI03573,P017,2023-12-17,1,2199,OK,Rabat,PayPal,LIV009,2023-12-26
CMD016026,CLI04507,P035,28/01/2022,-1,699,livré,Casablanca,Google Pay,LIV009,2022-02-06
CMD016610,CLI02173,P010,2022-04-23,1,6499,livré,Casablanca,Virement bancaire,LIV005,2022-04-30
CMD019572,CLI01478,P035,2024-10-11,-1,699,livré,Marrakech,Western Union,,2024-10-21
CMD003389,CLI04405,P014,24/08/2023,1,8999,livré,Tanger,Virement bancaire,LIV013,2023-08-31
CMD046926,CLI02711,P022,Dec 28 2024,2,349,livré,Casablanca,Apple Pay,LIV010,2025-01-07
CMD048719,CLI04968,P013,2023-05-19,3,5499,LIVRE,Rabat,PayPal,LIV010,2023-05-27
CMD011295,CLI01844,P035,05/06/2022,2,699,annulé,Fès,Carte bancaire,LIV007,2022-06-08
CMD007378,CLI00987,P031,2024-02-18,1,349,en_cours,Meknès,Wafacash,LIV009,2024-02-24
CMD038081,CLI00733,P003,08/11/2024,1,11999,DONE,Tanger,Virement bancaire,LIV001,2024-11-10
CMD016961,CLI03628,P001,Jan 17 2023,1,12999,DONE,Fès,Virement bancaire,LIV006,2023-01-19
CMD043505,CLI03870,P032,2024-10-31,1,1299,en_cours,Rabat,Wafacash,LIV001,2024-11-05
CMD027022,CLI03723,P010,May 18 2022,1,6499,DONE,Casablanca,PayPal,LIV012,2022-05-20
CMD026266,CLI01229,P012,2022-07-09,-1,7999,en_cours,fez,Carte bancaire,LIV010,2022-07-14
CMD038146,CLI03632,P034,Feb 02 2022,1,599,livré,Tanger,Google Pay,LIV008,2022-02-08
CMD028957,CLI01893,P038,16/07/2024,1,299,LIVRE,Marrakech,Virement bancaire,LIV010,2024-07-21
CMD048675,CLI01445,P019,Apr 22 2023,2,1299,livre,Tanger,Western Union,LIV014,2023-04-28
CMD045570,CLI03791,P008,Oct 02 2024,1,1299,OK,Fès,Western Union,LIV014,2024-10-08
CMD024727,CLI04007,P003,2024-09-26,1,11999,en_cours,FES,PayPal,LIV011,2024-10-01
CMD010165,CLI02968,P049,14/09/2024,1,79,DONE,Tanger,Apple Pay,LIV009,2024-09-24
CMD013064,CLI02103,P010,10/08/2023,1,6499,OK,tanja,Cash à la livraison,LIV007,2023-08-19
CMD029155,CLI03405,P044,Jun 30 2024,1,89,livre,Rabat,Wafacash,LIV011,2024-07-01
CMD006471,CLI00933,P033,2024-02-17,1,1499,en_cours,Tétouan,Virement bancaire,LIV013,2024-02-19
CMD027109,CLI01605,P048,23/06/2023,1,69,livré,dar beida,Western Union,LIV015,2023-07-03
CMD019794,CLI04619,P035,27/05/2024,2,699,DONE,Marrakech,PayPal,LIV004,2024-05-28
CMD038377,CLI02975,P013,Jun 23 2024,1,5499,LIVRE,Tanger,Virement bancaire,LIV002,2024-06-27
CMD048851,CLI02312,P007,11/07/2022,2,2299,livre,Tanger,Cash à la livraison,LIV002,2022-07-21
CMD031108,CLI02588,P020,Dec 28 2023,1,2899,annulé,Kenitra,Wafacash,LIV013,2023-12-30
CMD049158,CLI04906,P031,12/05/2024,1,349,annulé,Tanger,Carte bancaire,LIV002,2024-05-16
CMD002248,CLI04353,P037,21/04/2024,1,249,annule,Casablanca,Cash à la livraison,LIV006,2024-04-27
CMD046138,CLI02855,P031,2024-10-02,4,349,LIVRE,Marrakech,Carte bancaire,LIV001,2024-10-07
CMD039963,CLI02190,P007,2024-09-22,1,2299,DONE,Casablanca,PayPal,LIV007,2024-09-24
CMD037432,CLI02573,P008,02/12/2023,1,1299,livre,Rabat,Carte bancaire,,2023-12-09
CMD025446,CLI00544,P028,22/11/2023,2,599,DONE,Tanger,Cash à la livraison,LIV012,2023-11-29
CMD033958,CLI02988,P017,03/08/2024,2,2199,livré,Rabat,PayPal,LIV002,2024-08-05
CMD020201,CLI00684,P012,2022-01-01,2,7999,retourne,Tanger,Carte bancaire,LIV014,2022-01-02
CMD004873,CLI01184,P011,2024-07-05,1,5999,livre,Tanger,Cash à la livraison,LIV008,2024-07-09
CMD037031,CLI02236,P028,2024-03-19,1,599,livré,Tanger,Carte bancaire,LIV011,2024-03-26
CMD031811,CLI00193,P005,Jan 23 2024,1,2799,en_cours,Fès,Cash à la livraison,LIV008,2024-01-24
CMD017646,CLI01290,P039,09/09/2024,1,189,DONE,Rabat,Wafacash,LIV009,2024-09-16
CMD029583,CLI04980,P006,Jun 02 2024,2,3499,livre,casablanca,Apple Pay,LIV011,2024-06-12
CMD007842,CLI02990,P040,Apr 30 2023,2,149,DONE,Tanger,Carte bancaire,LIV003,2023-05-10
CMD015771,CLI02150,P048,Oct 12 2022,2,69,annulé,Tanger,PayPal,LIV003,2022-10-19
CMD004855,CLI04671,P008,2024-10-16,1,1299,livré,Tanger,Carte bancaire,LIV004,2024-10-24
CMD028866,CLI03918,P041,2023-05-23,1,89,DONE,RABAT,Apple Pay,LIV006,2023-05-29
CMD047401,CLI00502,P007,29/04/2024,1,2299,en_cours,Tanger,Cash à la livraison,LIV013,2024-05-06
CMD000207,CLI01979,P016,17/07/2023,2,4299,en_cours,Casablanca,Western Union,LIV014,2023-07-26
CMD049810,CLI00906,P007,07/07/2023,1,2299,en_cours,Fès,Wafacash,LIV005,2023-07-16
CMD047385,CLI00674,P008,2024-03-10,1,1299,LIVRE,Fès,Google Pay,LIV005,2024-03-15
CMD029569,CLI04845,P010,04/01/2022,1,6499,LIVRE,Casablanca,Cash à la livraison,LIV002,2022-01-13
CMD036651,CLI04461,P006,Jan 11 2024,2,3499,livré,safi,Western Union,LIV006,2024-01-12
CMD015595,CLI00306,P010,2024-06-25,1,6499,livré,Rabat,PayPal,LIV004,2024-06-26
CMD030373,CLI04586,P020,05/02/2022,2,2899,KO,Casablanca,Carte bancaire,,2022-02-09
CMD000104,CLI03440,P029,2023-11-24,1,899,livre,Casablanca,PayPal,LIV010,2023-11-28
CMD016856,CLI00902,P001,2023-05-22,1,12999,livré,TANGER,Wafacash,LIV004,2023-05-23
CMD007686,CLI02346,P037,2023-02-20,2,249,livre,Fès,Virement bancaire,LIV002,2023-03-02
CMD047557,CLI03399,P012,Nov 24 2023,1,7999,DONE,Tanger,PayPal,LIV013,2023-11-30
CMD030053,CLI03694,P038,Mar 14 2024,2,299,OK,Rabat,Apple Pay,LIV011,2024-03-16
CMD046489,CLI04140,P006,Sep 20 2023,3,3499,DONE,Tanger,Wafacash,LIV001,2023-09-29
CMD035223,CLI03365,P038,2022-04-11,1,299,livré,Fès,Google Pay,LIV004,2022-04-15
CMD021799,CLI00893,P022,2022-10-12,1,349,LIVRE,Rabat,Virement bancaire,LIV015,2022-10-18
CMD010490,CLI01858,P021,29/07/2024,1,799,livré,Rabat,Cash à la livraison,LIV002,2024-08-03
CMD039302,CLI02809,P004,20/11/2024,1,0,livre,Béni Mellal,Google Pay,LIV001,2024-11-27
CMD020379,CLI01156,P020,10/05/2023,3,2899,livre,casablanca,PayPal,LIV007,2023-05-14
CMD014357,CLI04759,P044,05/09/2022,1,89,livré,Tanger,Western Union,LIV004,2022-09-13
